CH1,CH2,CH3,CH4,Label
0,0,12,20,focus
84,47,25,19,focus
0,0,15,22,focus
78,39,18,14,focus
79,86,72,56,focus
0,0,5,17,focus
100,69,55,46,focus
0,0,3,16,focus
94,60,42,34,focus
0,0,7,17,focus
94,54,34,26,focus
0,0,12,20,focus
86,48,27,20,focus
0,0,15,22,focus
82,44,22,17,focus
16,49,51,44,focus
0,0,0,5,focus
101,67,49,38,focus
0,0,0,9,focus
95,62,43,33,focus
0,0,5,15,focus
91,55,35,27,focus
0,0,10,19,focus
88,49,28,21,focus
0,0,15,22,focus
83,46,24,18,focus
0,8,26,29,focus
0,0,0,0,focus
98,68,46,32,focus
0,0,0,3,focus
96,64,45,33,focus
0,0,3,12,focus
91,57,37,28,focus
0,0,7,16,focus
90,51,29,21,focus
0,0,13,20,focus
85,46,24,17,focus
0,0,16,22,focus
41,6,0,1,focus
101,79,60,43,focus
0,0,0,10,focus
99,67,51,39,focus
0,0,3,14,focus
92,58,40,31,focus
0,0,7,16,focus
93,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,22,focus
78,38,18,14,focus
83,88,72,55,focus
0,0,5,17,focus
99,69,55,46,focus
0,0,3,16,focus
96,60,42,34,focus
0,0,6,16,focus
91,54,33,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
82,45,22,16,focus
10,46,49,42,focus
0,0,0,3,focus
98,67,48,37,focus
0,0,0,8,focus
96,62,43,32,focus
0,0,4,14,focus
94,56,35,26,focus
0,0,9,17,focus
90,50,28,20,focus
0,0,14,21,focus
85,47,24,17,focus
0,1,21,25,focus
0,0,0,0,focus
98,69,46,31,focus
0,0,0,1,focus
97,65,45,31,focus
0,0,3,12,focus
92,58,39,30,focus
0,0,8,17,focus
92,52,31,23,focus
0,0,13,20,focus
86,47,25,18,focus
0,0,15,22,focus
61,22,7,7,focus
100,85,67,50,focus
0,0,3,14,focus
98,68,53,43,focus
0,0,3,15,focus
94,59,40,32,focus
0,0,6,16,focus
92,54,32,24,focus
0,0,11,19,focus
86,47,25,18,focus
0,0,14,21,focus
79,41,19,14,focus
63,76,67,52,focus
0,0,0,13,focus
102,68,53,43,focus
0,0,0,13,focus
96,60,41,32,focus
0,0,5,15,focus
94,54,33,25,focus
0,0,10,18,focus
87,48,25,18,focus
0,0,14,20,focus
83,45,22,16,focus
0,36,44,39,focus
0,0,0,3,focus
98,67,48,37,focus
0,0,0,8,focus
96,62,43,32,focus
0,0,4,13,focus
91,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,21,focus
82,45,23,17,focus
0,0,18,23,focus
0,0,0,0,focus
98,69,47,32,focus
0,0,0,2,focus
96,65,46,33,focus
0,0,2,11,focus
93,57,38,29,focus
0,0,7,16,focus
93,52,31,23,focus
0,0,13,20,focus
83,47,25,18,focus
0,0,15,22,focus
70,30,13,11,focus
100,87,70,53,focus
0,0,5,16,focus
98,68,54,44,focus
0,0,3,15,focus
95,59,40,32,focus
0,0,6,16,focus
93,53,32,25,focus
0,0,11,19,focus
87,48,26,19,focus
0,0,15,21,focus
79,42,20,15,focus
57,72,64,51,focus
0,0,0,12,focus
99,67,52,42,focus
0,0,0,12,focus
96,60,41,32,focus
0,0,5,15,focus
91,54,34,25,focus
0,0,10,18,focus
87,48,26,19,focus
0,0,15,21,focus
83,45,23,17,focus
0,27,38,36,focus
0,0,0,0,focus
99,67,46,34,focus
0,0,0,6,focus
96,63,43,32,focus
0,0,4,13,focus
92,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,21,focus
85,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
98,69,48,33,focus
0,0,0,3,focus
99,65,47,34,focus
0,0,2,11,focus
94,58,39,29,focus
0,0,7,16,focus
92,52,31,23,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,22,focus
73,35,16,12,focus
98,89,72,54,focus
0,0,6,18,focus
100,69,55,46,focus
0,0,3,16,focus
96,59,41,33,focus
0,0,6,17,focus
90,53,32,25,focus
0,0,11,19,focus
85,48,26,19,focus
0,0,15,21,focus
80,43,21,16,focus
43,63,60,49,focus
0,0,0,9,focus
98,67,51,41,focus
0,0,0,11,focus
96,61,42,32,focus
0,0,5,15,focus
90,54,34,26,focus
0,0,10,18,focus
89,49,27,20,focus
0,0,15,21,focus
82,46,23,17,focus
0,16,31,32,focus
0,0,0,0,focus
97,67,46,32,focus
0,0,0,4,focus
96,63,44,32,focus
0,0,3,12,focus
91,56,36,27,focus
0,0,8,16,focus
90,51,29,21,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,16,22,focus
26,0,0,0,focus
98,74,54,39,focus
0,0,0,7,focus
99,66,49,37,focus
0,0,2,12,focus
93,58,39,30,focus
0,0,6,16,focus
93,53,31,24,focus
0,0,12,19,focus
84,47,25,19,focus
0,0,15,21,focus
78,38,18,13,focus
80,87,72,55,focus
0,0,5,17,focus
101,69,55,46,focus
0,0,2,15,focus
92,59,41,33,focus
0,0,6,16,focus
92,54,33,25,focus
0,0,10,19,focus
86,48,26,19,focus
0,0,15,21,focus
83,44,22,16,focus
22,52,53,45,focus
0,0,0,5,focus
98,67,49,38,focus
0,0,0,9,focus
96,61,42,32,focus
0,0,4,14,focus
90,55,35,26,focus
0,0,9,17,focus
88,50,28,20,focus
0,0,14,21,focus
84,46,23,17,focus
0,2,22,26,focus
0,0,0,0,focus
101,68,46,31,focus
0,0,0,2,focus
95,64,45,32,focus
0,0,2,11,focus
93,57,37,28,focus
0,0,7,16,focus
93,52,30,22,focus
0,0,13,20,focus
85,46,24,18,focus
0,0,15,22,focus
52,15,3,4,focus
99,82,64,47,focus
0,0,1,12,focus
99,67,52,41,focus
0,0,2,14,focus
94,59,40,31,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,19,focus
87,47,25,18,focus
0,0,14,21,focus
79,41,19,14,focus
66,79,68,53,focus
0,0,1,14,focus
97,68,53,44,focus
0,0,1,14,focus
95,60,41,33,focus
0,0,5,16,focus
91,54,33,25,focus
0,0,10,19,focus
86,48,26,19,focus
0,0,14,21,focus
83,45,22,16,focus
0,33,42,38,focus
0,0,0,0,focus
99,67,47,35,focus
0,0,0,6,focus
97,63,43,32,focus
0,0,4,13,focus
92,56,36,27,focus
0,0,9,17,focus
91,50,28,21,focus
0,0,14,21,focus
84,46,24,17,focus
0,0,18,23,focus
0,0,0,0,focus
98,69,47,32,focus
0,0,0,2,focus
99,65,47,34,focus
0,0,2,11,focus
94,58,38,29,focus
0,0,7,16,focus
89,52,31,23,focus
0,0,12,20,focus
84,47,25,18,focus
0,0,15,22,focus
71,31,13,11,focus
101,88,71,53,focus
0,0,5,16,focus
100,69,55,45,focus
0,0,4,16,focus
96,59,41,33,focus
0,0,6,16,focus
89,53,31,23,focus
0,0,10,18,focus
85,47,25,18,focus
0,0,14,21,focus
81,42,20,15,focus
60,74,66,52,focus
0,0,0,13,focus
100,68,53,43,focus
0,0,0,13,focus
97,61,41,32,focus
0,0,5,15,focus
95,55,33,25,focus
0,0,14,23,focus
86,49,28,22,focus
0,0,16,23,focus
83,46,24,18,focus
0,35,43,40,focus
0,0,0,0,focus
97,66,47,35,focus
0,0,0,6,focus
95,62,43,32,focus
0,0,4,13,focus
93,56,36,27,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,21,focus
86,47,24,18,focus
0,0,19,24,focus
0,0,0,0,focus
97,69,47,32,focus
0,0,0,3,focus
97,65,46,34,focus
0,0,2,11,focus
91,57,38,28,focus
0,0,7,16,focus
90,52,31,23,focus
0,0,12,20,focus
83,47,25,18,focus
0,0,15,21,focus
71,31,13,11,focus
99,87,70,53,focus
0,0,5,16,focus
99,68,54,44,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
92,53,33,25,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,15,21,focus
80,43,21,15,focus
43,63,59,48,focus
0,0,0,9,focus
98,67,51,41,focus
0,0,0,11,focus
96,61,42,33,focus
0,0,5,15,focus
93,55,34,26,focus
0,0,10,18,focus
86,48,27,20,focus
0,0,14,21,focus
83,45,23,17,focus
0,15,31,31,focus
0,0,0,0,focus
98,67,46,32,focus
0,0,0,4,focus
95,63,44,32,focus
0,0,3,12,focus
92,57,36,27,focus
0,0,8,17,focus
92,51,29,21,focus
0,0,14,21,focus
81,45,24,18,focus
0,0,16,22,focus
22,0,0,0,focus
98,74,54,38,focus
0,0,0,6,focus
97,66,49,37,focus
0,0,2,12,focus
93,58,39,30,focus
0,0,6,16,focus
90,53,32,23,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,21,focus
77,38,17,13,focus
84,88,72,55,focus
0,0,5,17,focus
101,69,55,46,focus
0,0,3,16,focus
94,59,41,34,focus
0,0,6,17,focus
92,54,33,25,focus
0,0,11,20,focus
85,48,26,19,focus
0,0,15,22,focus
83,44,22,17,focus
22,53,53,45,focus
0,0,0,6,focus
101,67,50,39,focus
0,0,0,10,focus
97,61,42,32,focus
0,0,5,14,focus
91,55,35,26,focus
0,0,10,18,focus
87,49,27,20,focus
0,0,15,21,focus
83,46,23,17,focus
0,11,28,30,focus
0,0,0,0,focus
98,68,46,32,focus
0,0,0,4,focus
96,64,44,32,focus
0,0,3,12,focus
93,57,37,28,focus
0,0,8,17,focus
88,51,30,22,focus
0,0,14,21,focus
82,45,24,18,focus
0,0,16,22,focus
32,0,0,0,focus
101,78,58,42,focus
0,0,0,9,focus
98,67,50,39,focus
0,0,3,14,focus
95,58,40,31,focus
0,0,7,16,focus
93,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,22,focus
77,39,18,14,focus
80,86,72,55,focus
0,0,5,17,focus
99,69,55,46,focus
0,0,2,15,focus
95,60,42,34,focus
0,0,6,16,focus
91,54,33,26,focus
0,0,11,19,focus
87,48,26,19,focus
0,0,15,22,focus
82,45,23,17,focus
7,44,48,42,focus
0,0,0,2,focus
99,67,48,37,focus
0,0,0,8,focus
95,62,43,32,focus
0,0,4,13,focus
92,56,35,27,focus
0,0,9,18,focus
91,50,28,21,focus
0,0,14,21,focus
85,46,24,17,focus
0,0,21,25,focus
0,0,0,0,focus
98,68,46,31,focus
0,0,0,2,focus
96,65,46,33,focus
0,0,2,11,focus
94,57,38,29,focus
0,0,7,16,focus
90,52,31,22,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,15,22,focus
65,26,10,8,focus
101,86,68,51,focus
0,0,4,15,focus
100,68,54,44,focus
0,0,3,16,focus
95,59,40,32,focus
0,0,7,17,focus
89,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,21,focus
79,41,19,15,focus
64,77,67,52,focus
0,0,1,14,focus
101,68,53,43,focus
0,0,1,13,focus
93,59,41,32,focus
0,0,5,15,focus
93,54,33,25,focus
0,0,10,19,focus
86,48,26,19,focus
0,0,15,21,focus
82,45,23,16,focus
1,38,45,40,focus
0,0,0,0,focus
98,67,48,36,focus
0,0,0,7,focus
98,62,43,32,focus
0,0,4,13,focus
92,56,36,27,focus
0,0,9,18,focus
91,50,28,21,focus
0,0,14,21,focus
82,46,24,17,focus
0,0,19,24,focus
0,0,0,0,focus
99,69,47,32,focus
0,0,0,3,focus
97,65,46,33,focus
0,0,2,11,focus
92,57,38,29,focus
0,0,7,16,focus
91,52,31,23,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,15,21,focus
70,29,12,10,focus
99,87,70,52,focus
0,0,5,16,focus
101,69,54,44,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,7,17,focus
91,53,32,24,focus
0,0,11,19,focus
84,47,25,18,focus
0,0,14,21,focus
80,42,20,15,focus
59,73,65,51,focus
0,0,0,12,focus
99,68,53,43,focus
0,0,0,13,focus
97,60,42,33,focus
0,0,5,15,focus
93,55,34,26,focus
0,0,10,19,focus
86,48,26,19,focus
0,0,15,21,focus
82,45,23,17,focus
0,27,38,36,focus
0,0,0,0,focus
98,67,47,34,focus
0,0,0,5,focus
96,62,43,32,focus
0,0,3,13,focus
94,56,36,27,focus
0,0,9,17,focus
88,50,29,21,focus
0,0,14,21,focus
83,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
98,70,49,34,focus
0,0,0,3,focus
97,66,47,35,focus
0,0,2,11,focus
93,58,39,29,focus
0,0,7,16,focus
93,53,31,23,focus
0,0,12,20,focus
85,47,25,19,focus
0,0,15,22,focus
74,35,16,12,focus
98,89,72,55,focus
0,0,6,17,focus
98,69,55,46,focus
0,0,3,16,focus
94,59,41,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,22,focus
83,44,22,16,focus
25,54,54,46,focus
0,0,0,6,focus
99,67,50,39,focus
0,0,0,9,focus
97,62,43,33,focus
0,0,5,14,focus
91,55,35,27,focus
0,0,9,18,focus
90,50,27,20,focus
0,0,14,21,focus
84,46,23,17,focus
0,4,23,27,focus
0,0,0,0,focus
98,68,46,31,focus
0,0,0,3,focus
96,64,45,33,focus
0,0,2,12,focus
93,57,37,28,focus
0,0,7,16,focus
89,52,30,22,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,15,22,focus
56,18,5,5,focus
101,83,65,48,focus
0,0,2,13,focus
98,67,52,42,focus
0,0,3,15,focus
95,59,40,32,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,12,20,focus
84,47,25,19,focus
0,0,15,21,focus
78,40,19,14,focus
70,80,68,53,focus
0,0,2,15,focus
99,68,54,44,focus
0,0,1,14,focus
94,60,41,33,focus
0,0,5,15,focus
93,54,33,25,focus
0,0,10,19,focus
87,49,26,19,focus
0,0,15,22,focus
82,45,23,17,focus
0,35,43,39,focus
0,0,0,0,focus
99,67,47,35,focus
0,0,0,6,focus
96,62,43,32,focus
0,0,4,13,focus
92,56,36,27,focus
0,0,9,18,focus
92,50,28,21,focus
0,0,14,21,focus
84,46,24,18,focus
0,0,19,24,focus
0,0,0,0,focus
98,69,47,32,focus
0,0,0,2,focus
97,65,46,33,focus
0,0,1,11,focus
94,58,38,28,focus
0,0,7,16,focus
90,53,31,23,focus
0,0,12,20,focus
84,46,24,18,focus
0,0,15,21,focus
71,30,12,10,focus
99,87,70,53,focus
0,0,5,16,focus
99,69,55,45,focus
0,0,3,16,focus
96,59,41,33,focus
0,0,6,16,focus
90,54,33,25,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,14,21,focus
80,43,21,15,focus
45,66,61,49,focus
0,0,0,10,focus
99,67,51,41,focus
0,0,0,11,focus
98,61,42,32,focus
0,0,5,15,focus
90,55,34,26,focus
0,0,10,18,focus
88,49,27,20,focus
0,0,15,21,focus
83,45,23,17,focus
0,19,33,33,focus
0,0,0,0,focus
99,68,46,33,focus
0,0,0,4,focus
96,64,44,32,focus
0,0,3,12,focus
92,57,36,27,focus
0,0,8,17,focus
92,51,29,21,focus
0,0,14,21,focus
86,46,24,17,focus
0,0,17,23,focus
5,0,0,0,focus
102,72,51,36,focus
0,0,0,4,focus
99,66,48,35,focus
0,0,1,11,focus
95,59,39,29,focus
0,0,6,16,focus
94,53,31,23,focus
0,0,12,20,focus
85,47,25,18,focus
0,0,15,22,focus
77,37,17,13,focus
97,90,74,56,focus
0,0,6,18,focus
102,70,56,47,focus
0,0,3,16,focus
95,60,41,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
87,48,26,19,focus
0,0,15,21,focus
83,44,22,16,focus
43,63,60,49,focus
0,0,0,9,focus
102,68,52,41,focus
0,0,0,11,focus
97,62,42,33,focus
0,0,5,15,focus
92,55,35,26,focus
0,0,10,19,focus
88,49,27,20,focus
0,0,15,22,focus
84,46,24,17,focus
0,16,31,32,focus
0,0,0,0,focus
99,68,46,33,focus
0,0,0,4,focus
100,64,44,32,focus
0,0,3,12,focus
93,57,37,27,focus
0,0,8,17,focus
92,51,29,21,focus
0,0,13,20,focus
83,47,24,17,focus
0,0,17,23,focus
9,0,0,0,focus
100,72,51,36,focus
0,0,0,4,focus
98,66,48,36,focus
0,0,1,11,focus
94,58,39,29,focus
0,0,6,15,focus
94,53,31,23,focus
0,0,12,20,focus
84,47,25,18,focus
0,0,15,21,focus
75,36,17,13,focus
96,89,72,55,focus
0,0,6,18,focus
101,70,56,46,focus
0,0,3,16,focus
95,60,41,33,focus
0,0,6,16,focus
94,55,33,25,focus
0,0,11,19,focus
88,49,26,19,focus
0,0,14,21,focus
81,43,22,16,focus
34,57,56,46,focus
0,0,0,7,focus
100,67,50,39,focus
0,0,0,10,focus
98,62,42,32,focus
0,0,5,14,focus
92,55,35,26,focus
0,0,10,18,focus
88,49,27,20,focus
0,0,14,21,focus
84,46,24,17,focus
0,16,31,31,focus
0,0,0,0,focus
99,67,46,32,focus
0,0,0,4,focus
99,64,44,32,focus
0,0,3,12,focus
94,57,37,27,focus
0,0,8,17,focus
91,52,30,22,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,16,22,focus
24,0,0,0,focus
101,74,54,38,focus
0,0,0,7,focus
97,66,48,37,focus
0,0,2,13,focus
95,58,39,30,focus
0,0,6,16,focus
90,53,32,23,focus
0,0,11,19,focus
85,47,25,18,focus
0,0,14,21,focus
76,37,17,13,focus
84,87,71,54,focus
0,0,5,17,focus
100,69,55,45,focus
0,0,2,15,focus
95,60,41,33,focus
0,0,6,16,focus
94,54,33,25,focus
0,0,10,19,focus
86,48,26,19,focus
0,0,14,21,focus
82,44,22,16,focus
21,52,52,44,focus
0,0,0,5,focus
98,67,49,38,focus
0,0,0,9,focus
97,62,42,32,focus
0,0,4,14,focus
92,56,35,26,focus
0,0,9,17,focus
89,50,28,21,focus
0,0,14,21,focus
85,47,24,18,focus
0,2,22,26,focus
0,0,0,0,focus
98,68,46,31,focus
0,0,0,2,focus
97,65,45,32,focus
0,0,2,11,focus
92,58,38,28,focus
0,0,7,16,focus
93,53,31,23,focus
0,0,12,20,focus
86,47,25,18,focus
0,0,15,22,focus
57,18,6,6,focus
99,83,65,48,focus
0,0,2,13,focus
101,68,52,42,focus
0,0,3,15,focus
94,59,40,32,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,19,focus
86,47,25,19,focus
0,0,14,21,focus
80,41,20,15,focus
65,77,67,52,focus
0,0,1,14,focus
100,68,53,43,focus
0,0,1,13,focus
93,60,41,32,focus
0,0,5,15,focus
93,55,33,25,focus
0,0,10,18,focus
86,49,27,20,focus
0,0,14,21,focus
83,46,23,17,focus
0,35,43,39,focus
0,0,0,0,focus
98,67,47,35,focus
0,0,0,6,focus
97,63,43,32,focus
0,0,3,13,focus
91,57,36,27,focus
0,0,8,17,focus
88,50,29,21,focus
0,0,13,20,focus
83,46,24,18,focus
0,0,18,24,focus
0,0,0,0,focus
98,69,48,33,focus
0,0,0,3,focus
97,65,46,34,focus
0,0,1,11,focus
94,58,38,28,focus
0,0,7,15,focus
91,52,31,23,focus
0,0,12,19,focus
86,47,25,18,focus
0,0,15,21,focus
70,31,14,11,focus
101,88,70,53,focus
0,0,5,17,focus
99,68,54,44,focus
0,0,3,16,focus
94,59,40,33,focus
0,0,6,16,focus
93,54,33,25,focus
0,0,11,19,focus
88,48,26,19,focus
0,0,14,21,focus
81,43,21,15,focus
52,68,62,50,focus
0,0,0,11,focus
98,67,51,41,focus
0,0,0,12,focus
96,61,42,32,focus
0,0,5,15,focus
92,55,34,26,focus
0,0,10,18,focus
87,49,27,20,focus
0,0,15,21,focus
86,46,24,17,focus
0,22,35,34,focus
0,0,0,0,focus
97,67,46,33,focus
0,0,0,5,focus
97,63,43,31,focus
0,0,3,12,focus
94,57,36,27,focus
0,0,8,17,focus
90,51,29,21,focus
0,0,13,20,focus
82,46,24,17,focus
0,0,16,22,focus
3,0,0,0,focus
99,71,50,35,focus
0,0,0,4,focus
97,65,47,35,focus
0,0,1,11,focus
95,58,38,29,focus
0,0,6,15,focus
93,53,32,23,focus
0,0,12,19,focus
84,47,25,18,focus
0,0,14,21,focus
75,37,17,13,focus
89,88,72,55,focus
0,0,6,17,focus
99,69,55,46,focus
0,0,2,16,focus
95,60,41,33,focus
0,0,5,16,focus
94,54,33,25,focus
0,0,10,19,focus
89,48,26,19,focus
0,0,14,21,focus
81,43,22,16,focus
19,50,51,44,focus
0,0,0,5,focus
98,67,49,38,focus
0,0,0,9,focus
98,62,42,32,focus
0,0,4,14,focus
93,56,35,27,focus
0,0,9,18,focus
91,50,28,21,focus
0,0,14,21,focus
87,46,24,17,focus
0,3,23,26,focus
0,0,0,0,focus
98,68,45,31,focus
0,0,0,2,focus
98,64,45,32,focus
0,0,2,11,focus
92,57,37,28,focus
0,0,7,16,focus
92,52,30,22,focus
0,0,12,19,focus
83,46,24,18,focus
0,0,15,21,focus
57,19,6,6,focus
99,83,65,48,focus
0,0,2,13,focus
100,68,52,42,focus
0,0,3,15,focus
96,59,40,32,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,11,19,focus
85,47,25,19,focus
0,0,14,21,focus
79,41,19,14,focus
64,77,66,52,focus
0,0,1,14,focus
100,68,53,43,focus
0,0,1,13,focus
96,60,41,32,focus
0,0,5,15,focus
90,54,33,25,focus
0,0,10,18,focus
86,48,26,19,focus
0,0,14,21,focus
83,45,23,17,focus
0,36,43,39,focus
0,0,0,0,focus
98,67,47,35,focus
0,0,0,7,focus
96,62,43,32,focus
0,0,3,13,focus
92,56,36,26,focus
0,0,8,17,focus
92,51,28,21,focus
0,0,13,20,focus
83,47,24,18,focus
0,0,18,23,focus
0,0,0,0,focus
100,69,47,32,focus
0,0,0,3,focus
96,65,46,34,focus
0,0,2,11,focus
92,57,38,28,focus
0,0,6,15,focus
93,52,31,23,focus
0,0,12,19,focus
85,47,25,18,focus
0,0,15,21,focus
67,26,11,9,focus
99,86,68,51,focus
0,0,4,15,focus
100,68,54,44,focus
0,0,3,15,focus
94,59,40,32,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,19,focus
85,48,25,19,focus
0,0,14,21,focus
82,42,21,15,focus
50,68,62,50,focus
0,0,0,11,focus
97,67,51,41,focus
0,0,0,12,focus
94,60,41,32,focus
0,0,5,15,focus
92,55,34,26,focus
0,0,10,18,focus
87,49,27,20,focus
0,0,14,21,focus
84,45,23,17,focus
0,22,34,33,focus
0,0,0,0,focus
98,67,46,33,focus
0,0,0,5,focus
97,63,43,31,focus
0,0,3,12,focus
94,57,36,27,focus
0,0,8,17,focus
92,51,29,21,focus
0,0,13,20,focus
82,46,24,18,focus
0,0,16,22,focus
12,0,0,0,focus
100,72,52,36,focus
0,0,0,6,focus
97,65,47,35,focus
0,0,2,12,focus
92,58,38,29,focus
0,0,6,16,focus
94,53,31,23,focus
0,0,12,19,focus
84,47,25,19,focus
0,0,15,21,focus
71,33,15,12,focus
100,88,71,54,focus
0,0,6,17,focus
99,68,54,45,focus
0,0,3,16,focus
95,59,40,32,focus
0,0,5,16,focus
93,53,32,24,focus
0,0,10,18,focus
88,48,25,18,focus
0,0,13,20,focus
80,43,21,15,focus
50,67,61,49,focus
0,0,0,10,focus
99,67,50,40,focus
0,0,0,11,focus
97,60,41,31,focus
0,0,4,14,focus
91,54,33,25,focus
0,0,9,17,focus
89,49,26,19,focus
0,0,14,20,focus
84,46,23,16,focus
0,16,31,31,focus
0,0,0,0,focus
98,67,45,32,focus
0,0,0,4,focus
96,63,44,32,focus
0,0,3,12,focus
93,57,37,27,focus
0,0,9,17,focus
90,51,30,23,focus
0,0,14,21,focus
82,46,25,19,focus
0,0,17,24,focus
11,0,0,0,focus
101,73,53,38,focus
0,0,0,8,focus
97,66,50,38,focus
0,0,4,15,focus
94,59,41,32,focus
0,0,8,18,focus
93,54,34,26,focus
0,0,14,22,focus
84,47,26,21,focus
0,0,15,22,focus
74,36,17,14,focus
87,87,71,55,focus
0,0,5,18,focus
100,69,55,45,focus
0,0,3,16,focus
96,59,41,33,focus
0,0,6,16,focus
90,54,33,25,focus
0,0,11,19,focus
86,48,26,20,focus
0,0,14,21,focus
81,44,22,16,focus
29,56,55,46,focus
0,0,0,7,focus
98,67,50,39,focus
0,0,0,10,focus
96,61,42,32,focus
0,0,4,14,focus
91,55,35,26,focus
0,0,9,18,focus
87,49,27,20,focus
0,0,13,20,focus
83,46,23,17,focus
0,6,24,27,focus
0,0,0,0,focus
98,68,45,31,focus
0,0,0,2,focus
96,63,44,31,focus
0,0,1,10,focus
92,56,36,26,focus
0,0,6,15,focus
91,52,30,21,focus
0,0,12,19,focus
84,46,24,18,focus
0,0,15,21,focus
54,18,5,5,focus
99,83,64,47,focus
0,0,2,13,focus
100,67,52,41,focus
0,0,2,14,focus
95,58,39,31,focus
0,0,6,16,focus
92,53,32,24,focus
0,0,11,19,focus
85,47,25,18,focus
0,0,14,20,focus
78,39,18,14,focus
74,82,68,53,focus
0,0,2,14,focus
100,68,53,43,focus
0,0,1,14,focus
95,59,40,32,focus
0,0,5,15,focus
94,54,33,25,focus
0,0,10,18,focus
86,48,26,19,focus
0,0,14,21,focus
83,45,22,16,focus
9,43,47,41,focus
0,0,0,2,focus
98,66,47,35,focus
0,0,0,7,focus
96,62,42,31,focus
0,0,3,12,focus
90,56,35,26,focus
0,0,8,17,focus
90,50,28,20,focus
0,0,13,19,focus
83,46,24,17,focus
0,0,19,23,focus
0,0,0,0,focus
98,69,47,32,focus
0,0,0,3,focus
96,65,46,33,focus
0,0,1,11,focus
92,57,37,28,focus
0,0,6,15,focus
93,52,31,22,focus
0,0,12,19,focus
87,47,25,18,focus
0,0,15,21,focus
67,29,12,10,focus
102,87,69,52,focus
0,0,5,16,focus
99,68,53,44,focus
0,0,3,15,focus
94,58,40,32,focus
0,0,6,16,focus
93,53,32,24,focus
0,0,11,19,focus
87,48,25,19,focus
0,0,14,21,focus
78,41,20,15,focus
61,74,65,51,focus
0,0,0,12,focus
99,68,52,42,focus
0,0,0,12,focus
96,60,41,32,focus
0,0,5,15,focus
92,54,34,25,focus
0,0,10,18,focus
88,48,27,20,focus
0,0,15,21,focus
84,45,23,17,focus
0,28,38,36,focus
0,0,0,0,focus
99,67,46,33,focus
0,0,0,5,focus
96,63,43,31,focus
0,0,3,12,focus
93,56,36,27,focus
0,0,8,16,focus
91,51,29,21,focus
0,0,13,20,focus
83,46,24,17,focus
0,0,17,23,focus
0,0,0,0,focus
98,70,49,34,focus
0,0,0,4,focus
97,65,47,34,focus
0,0,1,11,focus
95,58,38,29,focus
0,0,6,15,focus
90,53,31,23,focus
0,0,12,19,focus
84,47,25,18,focus
0,0,14,21,focus
73,35,16,12,focus
93,88,71,54,focus
0,0,6,17,focus
99,69,55,45,focus
0,0,3,16,focus
95,59,41,33,focus
0,0,6,16,focus
90,54,33,25,focus
0,0,11,19,focus
86,48,26,20,focus
0,0,14,21,focus
81,43,21,16,focus
23,52,52,44,focus
0,0,0,5,focus
98,67,49,38,focus
0,0,0,9,focus
96,62,42,32,focus
0,0,4,13,focus
93,55,35,26,focus
0,0,9,17,focus
87,50,28,20,focus
0,0,14,20,focus
86,47,24,18,focus
0,2,22,26,focus
0,0,0,0,focus
98,68,46,31,focus
0,0,0,3,focus
97,64,45,33,focus
0,0,2,11,focus
92,57,38,28,focus
0,0,7,16,focus
91,52,31,23,focus
0,0,13,20,focus
83,47,25,19,focus
0,0,15,22,focus
56,18,6,6,focus
99,83,64,48,focus
0,0,2,13,focus
100,68,52,42,focus
0,0,3,15,focus
92,58,40,32,focus
0,0,6,16,focus
91,53,32,24,focus
0,0,11,19,focus
84,47,25,19,focus
0,0,14,21,focus
79,40,19,14,focus
61,75,65,51,focus
0,0,0,13,focus
101,68,52,43,focus
0,0,1,14,focus
97,60,41,33,focus
0,0,5,15,focus
92,55,34,25,focus
0,0,11,19,focus
86,48,26,19,focus
0,0,15,21,focus
