CH1,CH2,CH3,CH4,Label
0,0,20,26,left
79,35,13,10,left
100,95,81,62,left
0,0,1,14,left
102,75,63,52,left
0,0,0,14,left
97,63,46,37,left
0,0,5,16,left
92,55,34,26,left
0,0,13,21,left
86,46,23,17,left
0,0,20,25,left
82,41,17,12,left
24,62,63,52,left
0,0,0,3,left
101,73,58,46,left
0,0,0,8,left
98,65,48,37,left
0,0,3,13,left
93,57,37,28,left
0,0,10,19,left
89,49,26,19,left
0,0,18,24,left
84,43,19,14,left
0,6,28,31,left
0,0,0,0,left
100,75,55,39,left
0,0,0,1,left
98,69,52,38,left
0,0,0,11,left
95,60,41,31,left
0,0,8,17,left
92,52,30,22,left
0,0,16,23,left
84,44,21,16,left
0,0,21,27,left
64,19,3,3,left
102,91,75,56,left
0,0,0,11,left
100,74,61,49,left
0,0,0,14,left
95,62,45,36,left
0,0,6,17,left
95,54,33,26,left
0,0,14,22,left
85,46,22,17,left
0,0,19,25,left
81,40,16,11,left
62,81,74,58,left
0,0,0,10,left
101,74,61,50,left
0,0,0,11,left
98,64,47,37,left
0,0,4,15,left
94,56,35,27,left
0,0,11,20,left
88,47,24,18,left
0,0,19,25,left
83,43,18,13,left
0,25,40,38,left
0,0,0,0,left
99,74,55,39,left
0,0,0,2,left
97,67,50,36,left
0,0,0,11,left
93,58,39,29,left
0,0,8,17,left
93,51,28,20,left
0,0,16,23,left
86,44,20,14,left
0,0,21,26,left
25,0,0,0,left
101,81,63,45,left
0,0,0,3,left
100,71,55,42,left
0,0,0,10,left
94,61,43,33,left
0,0,6,16,left
92,53,32,24,left
0,0,14,22,left
87,46,22,16,left
0,0,20,26,left
78,37,14,11,left
97,96,82,63,left
0,0,1,15,left
102,75,64,53,left
0,0,0,15,left
96,63,46,38,left
0,0,5,16,left
94,55,35,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
84,42,18,13,left
6,44,53,46,left
0,0,0,0,left
100,73,56,43,left
0,0,0,5,left
99,67,49,37,left
0,0,2,12,left
95,58,38,29,left
0,0,10,19,left
89,50,27,20,left
0,0,18,24,left
83,44,20,14,left
0,0,24,29,left
0,0,0,0,left
101,76,56,39,left
0,0,0,0,left
100,70,53,39,left
0,0,0,10,left
92,60,41,31,left
0,0,7,16,left
90,53,31,23,left
0,0,15,22,left
84,45,21,16,left
0,0,20,26,left
72,29,9,7,left
101,93,79,60,left
0,0,0,13,left
102,74,62,51,left
0,0,0,14,left
95,62,46,37,left
0,0,5,16,left
95,55,34,26,left
0,0,13,22,left
87,47,23,18,left
0,0,20,26,left
82,41,17,13,left
20,59,61,51,left
0,0,0,2,left
100,73,58,45,left
0,0,0,7,left
97,66,48,37,left
0,0,3,14,left
94,58,38,29,left
0,0,11,20,left
89,49,27,20,left
0,0,19,25,left
84,44,20,15,left
0,5,29,32,left
0,0,0,0,left
101,75,56,39,left
0,0,0,1,left
100,69,52,38,left
0,0,0,10,left
93,59,40,30,left
0,0,7,16,left
91,52,29,21,left
0,0,16,23,left
85,44,21,15,left
0,0,21,27,left
60,16,1,2,left
102,90,74,55,left
0,0,0,10,left
100,73,60,48,left
0,0,0,13,left
95,62,44,35,left
0,0,5,16,left
94,54,33,25,left
0,0,14,22,left
86,46,22,17,left
0,0,20,26,left
81,39,16,12,left
68,86,77,60,left
0,0,0,11,left
103,74,62,51,left
0,0,0,12,left
98,64,47,38,left
0,0,4,15,left
93,56,36,28,left
0,0,12,21,left
87,48,25,19,left
0,0,19,25,left
85,43,18,14,left
0,27,42,39,left
0,0,0,0,left
100,73,55,40,left
0,0,0,2,left
98,67,49,36,left
0,0,1,11,left
91,58,39,29,left
0,0,9,18,left
93,51,28,21,left
0,0,17,24,left
82,44,20,15,left
0,0,22,27,left
9,0,0,0,left
101,78,59,42,left
0,0,0,1,left
98,71,55,41,left
0,0,0,10,left
95,61,43,33,left
0,0,6,16,left
94,54,32,24,left
0,0,14,22,left
85,46,22,16,left
0,0,19,25,left
80,38,15,11,left
85,93,80,62,left
0,0,0,14,left
102,75,63,52,left
0,0,0,14,left
96,63,46,38,left
0,0,4,15,left
94,55,35,27,left
0,0,12,20,left
90,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,39,49,44,left
0,0,0,0,left
99,73,55,41,left
0,0,0,3,left
97,66,48,36,left
0,0,1,11,left
93,58,38,28,left
0,0,8,17,left
92,50,27,20,left
0,0,16,23,left
85,44,20,14,left
0,0,22,27,left
0,0,0,0,left
100,76,57,40,left
0,0,0,0,left
98,70,54,40,left
0,0,0,9,left
94,61,43,32,left
0,0,5,15,left
93,54,32,24,left
0,0,14,21,left
85,46,23,17,left
0,0,19,25,left
80,38,15,11,left
84,92,80,62,left
0,0,0,14,left
101,74,63,52,left
0,0,0,13,left
95,63,46,37,left
0,0,4,16,left
93,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
83,43,18,13,left
0,32,45,42,left
0,0,0,0,left
100,73,55,41,left
0,0,0,3,left
97,66,49,36,left
0,0,1,11,left
91,58,38,29,left
0,0,9,18,left
92,51,28,20,left
0,0,17,23,left
82,43,20,15,left
0,0,22,27,left
2,0,0,0,left
100,76,57,40,left
0,0,0,1,left
98,70,54,40,left
0,0,0,10,left
96,61,42,32,left
0,0,6,15,left
90,53,32,23,left
0,0,14,21,left
84,45,22,16,left
0,0,19,25,left
77,36,14,10,left
92,94,80,61,left
0,0,1,14,left
102,74,63,51,left
0,0,0,14,left
97,63,46,37,left
0,0,4,16,left
94,55,34,27,left
0,0,12,20,left
87,47,24,18,left
0,0,19,25,left
82,42,18,13,left
0,39,49,44,left
0,0,0,0,left
101,73,55,42,left
0,0,0,4,left
97,66,48,36,left
0,0,1,12,left
95,58,38,29,left
0,0,9,18,left
90,50,27,20,left
0,0,17,23,left
86,45,20,15,left
0,0,23,28,left
0,0,0,0,left
102,75,56,39,left
0,0,0,0,left
98,69,53,39,left
0,0,0,10,left
92,60,41,31,left
0,0,6,15,left
91,53,31,23,left
0,0,14,21,left
84,45,22,16,left
0,0,19,25,left
77,34,12,9,left
95,94,79,61,left
0,0,1,14,left
101,74,62,51,left
0,0,0,14,left
96,63,46,37,left
0,0,5,16,left
92,55,34,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
81,42,18,13,left
5,44,52,46,left
0,0,0,0,left
100,72,55,42,left
0,0,0,5,left
99,66,48,36,left
0,0,2,12,left
95,58,38,28,left
0,0,9,18,left
89,50,27,20,left
0,0,17,24,left
84,44,20,15,left
0,0,24,28,left
0,0,0,0,left
100,75,56,38,left
0,0,0,0,left
97,69,53,39,left
0,0,0,10,left
95,60,42,32,left
0,0,6,16,left
92,53,31,23,left
0,0,15,22,left
86,45,22,16,left
0,0,20,25,left
75,32,11,8,left
98,94,79,60,left
0,0,0,14,left
99,74,62,51,left
0,0,0,14,left
95,63,46,37,left
0,0,4,16,left
92,55,34,26,left
0,0,12,20,left
89,47,24,18,left
0,0,19,25,left
81,42,18,13,left
8,46,53,46,left
0,0,0,0,left
101,73,56,42,left
0,0,0,5,left
98,66,48,36,left
0,0,2,12,left
93,58,38,28,left
0,0,9,18,left
90,50,27,20,left
0,0,17,24,left
82,43,19,14,left
0,0,23,27,left
0,0,0,0,left
100,75,56,38,left
0,0,0,0,left
97,69,52,38,left
0,0,0,9,left
93,60,42,31,left
0,0,6,15,left
90,53,31,23,left
0,0,14,21,left
84,45,22,16,left
0,0,19,25,left
77,35,13,9,left
91,93,79,60,left
0,0,0,13,left
100,74,62,51,left
0,0,0,14,left
96,63,46,37,left
0,0,4,16,left
95,55,35,27,left
0,0,12,20,left
86,47,24,18,left
0,0,19,25,left
81,42,18,13,left
0,39,49,44,left
0,0,0,0,left
100,72,55,41,left
0,0,0,4,left
97,66,49,36,left
0,0,2,12,left
95,58,38,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,24,left
86,44,20,15,left
0,0,23,28,left
0,0,0,0,left
100,75,56,39,left
0,0,0,0,left
97,69,53,39,left
0,0,0,10,left
95,60,42,32,left
0,0,6,16,left
92,53,32,23,left
0,0,14,21,left
85,45,22,16,left
0,0,19,25,left
78,35,13,10,left
95,94,80,61,left
0,0,1,14,left
102,74,62,51,left
0,0,0,14,left
95,62,45,37,left
0,0,4,16,left
94,55,34,26,left
0,0,12,20,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
9,50,55,48,left
0,0,0,0,left
99,72,56,43,left
0,0,0,5,left
98,66,48,36,left
0,0,2,12,left
91,58,38,29,left
0,0,9,18,left
90,50,28,20,left
0,0,17,24,left
83,43,20,15,left
0,0,23,27,left
0,0,0,0,left
100,75,56,39,left
0,0,0,1,left
97,69,53,39,left
0,0,0,10,left
93,60,42,32,left
0,0,6,16,left
94,53,32,24,left
0,0,14,22,left
84,45,22,16,left
0,0,19,25,left
77,35,13,10,left
100,94,80,61,left
0,0,1,14,left
102,74,62,51,left
0,0,0,14,left
95,62,45,37,left
0,0,5,16,left
95,55,34,26,left
0,0,12,21,left
87,47,23,18,left
0,0,19,25,left
82,42,18,13,left
16,55,59,50,left
0,0,0,1,left
100,72,57,44,left
0,0,0,7,left
97,65,47,36,left
0,0,2,13,left
95,57,37,28,left
0,0,10,18,left
89,49,26,19,left
0,0,18,24,left
83,44,20,15,left
0,3,26,30,left
0,0,0,0,left
100,74,54,37,left
0,0,0,0,left
100,69,52,38,left
0,0,0,10,left
93,60,41,31,left
0,0,7,16,left
92,52,30,22,left
0,0,15,22,left
86,45,21,16,left
0,0,20,26,left
65,21,4,4,left
101,90,74,56,left
0,0,0,11,left
99,73,60,48,left
0,0,0,13,left
96,62,44,35,left
0,0,5,16,left
94,54,33,25,left
0,0,13,21,left
85,46,23,17,left
0,0,19,25,left
82,41,17,13,left
42,68,66,54,left
0,0,0,6,left
102,73,58,47,left
0,0,0,9,left
97,65,47,37,left
0,0,3,14,left
94,57,37,28,left
0,0,10,19,left
88,48,26,19,left
0,0,18,24,left
84,44,20,14,left
0,7,29,31,left
0,0,0,0,left
99,74,54,38,left
0,0,0,0,left
97,68,51,37,left
0,0,0,10,left
95,59,40,30,left
0,0,7,16,left
89,52,30,22,left
0,0,15,22,left
84,44,21,15,left
0,0,20,25,left
65,21,4,4,left
103,90,74,56,left
0,0,0,11,left
100,73,60,48,left
0,0,0,13,left
95,61,44,35,left
0,0,5,16,left
92,54,33,25,left
0,0,13,21,left
85,46,23,17,left
0,0,19,25,left
82,41,17,12,left
54,75,70,56,left
0,0,0,8,left
101,73,60,48,left
0,0,0,10,left
98,65,47,37,left
0,0,3,14,left
93,56,36,28,left
0,0,11,20,left
91,48,25,19,left
0,0,18,24,left
83,43,19,14,left
0,14,33,34,left
0,0,0,0,left
101,73,54,38,left
0,0,0,1,left
97,67,50,36,left
0,0,0,10,left
93,58,39,29,left
0,0,7,16,left
92,51,29,21,left
0,0,16,22,left
84,44,21,15,left
0,0,21,26,left
44,5,0,0,left
103,85,68,50,left
0,0,0,8,left
99,72,58,46,left
0,0,0,12,left
94,61,43,34,left
0,0,5,15,left
92,54,33,25,left
0,0,13,21,left
86,46,23,17,left
0,0,19,25,left
81,40,17,12,left
58,77,72,57,left
0,0,0,9,left
100,73,60,48,left
0,0,0,10,left
99,64,47,36,left
0,0,3,14,left
92,56,36,27,left
0,0,11,20,left
88,48,25,19,left
0,0,18,24,left
83,43,19,14,left
0,17,35,35,left
0,0,0,0,left
99,73,54,38,left
0,0,0,1,left
97,67,50,36,left
0,0,0,10,left
95,59,39,29,left
0,0,8,17,left
89,51,29,21,left
0,0,16,22,left
83,44,21,15,left
0,0,20,26,left
48,9,0,0,left
104,86,69,51,left
0,0,0,8,left
99,72,58,46,left
0,0,0,12,left
94,62,44,35,left
0,0,5,16,left
92,54,33,25,left
0,0,13,21,left
87,46,23,17,left
0,0,19,25,left
80,39,16,12,left
53,74,69,55,left
0,0,0,7,left
100,73,59,47,left
0,0,0,10,left
99,64,47,37,left
0,0,3,14,left
92,56,36,27,left
0,0,11,19,left
90,48,25,19,left
0,0,18,24,left
82,43,19,14,left
0,15,34,35,left
0,0,0,0,left
101,73,54,38,left
0,0,0,1,left
96,67,50,36,left
0,0,1,11,left
93,58,39,30,left
0,0,8,17,left
93,51,29,21,left
0,0,16,23,left
83,43,20,15,left
0,0,20,26,left
34,0,0,0,left
103,82,65,47,left
0,0,0,6,left
99,71,57,44,left
0,0,0,12,left
92,61,43,34,left
0,0,5,16,left
92,54,32,24,left
0,0,13,21,left
86,46,22,17,left
0,0,19,25,left
82,40,16,12,left
70,86,76,60,left
0,0,0,12,left
101,73,61,50,left
0,0,0,12,left
99,63,46,37,left
0,0,4,15,left
92,56,35,27,left
0,0,11,20,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,27,41,39,left
0,0,0,0,left
99,73,54,40,left
0,0,0,2,left
97,67,49,36,left
0,0,1,11,left
94,58,39,29,left
0,0,8,17,left
89,51,28,21,left
0,0,16,23,left
84,44,20,15,left
0,0,21,26,left
25,0,0,0,left
102,81,63,46,left
0,0,0,5,left
100,71,56,43,left
0,0,0,11,left
94,60,42,33,left
0,0,5,16,left
94,54,32,24,left
0,0,14,22,left
88,46,23,17,left
0,0,19,25,left
77,38,15,11,left
88,93,80,61,left
0,0,1,14,left
100,74,62,51,left
0,0,0,14,left
97,63,46,37,left
0,0,4,15,left
92,55,34,26,left
0,0,11,20,left
89,47,24,18,left
0,0,19,25,left
82,42,19,14,left
0,36,47,43,left
0,0,0,0,left
98,72,54,41,left
0,0,0,4,left
97,67,49,37,left
0,0,1,12,left
93,58,39,29,left
0,0,9,18,left
92,51,28,21,left
0,0,17,23,left
83,44,20,15,left
0,0,21,27,left
15,0,0,0,left
102,77,59,42,left
0,0,0,2,left
98,70,54,41,left
0,0,0,10,left
92,60,42,32,left
0,0,5,15,left
92,53,32,24,left
0,0,14,21,left
84,45,22,16,left
0,0,19,24,left
78,35,13,9,left
86,92,78,60,left
0,0,0,13,left
102,74,62,51,left
0,0,0,13,left
97,63,46,37,left
0,0,5,16,left
92,56,35,27,left
0,0,12,20,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,33,45,41,left
0,0,0,0,left
100,73,54,40,left
0,0,0,3,left
97,66,49,36,left
0,0,1,12,left
94,58,38,29,left
0,0,9,18,left
88,50,27,20,left
0,0,17,23,left
82,43,20,15,left
0,0,22,27,left
10,0,0,0,left
102,77,58,41,left
0,0,0,2,left
98,70,54,40,left
0,0,0,10,left
96,60,42,32,left
0,0,6,15,left
93,53,32,23,left
0,0,14,21,left
88,46,22,16,left
0,0,19,25,left
76,35,13,10,left
95,94,79,61,left
0,0,0,14,left
101,74,62,51,left
0,0,0,14,left
96,63,46,37,left
0,0,4,16,left
94,55,34,26,left
0,0,12,20,left
88,47,24,18,left
0,0,19,25,left
82,42,18,14,left
0,41,50,45,left
0,0,0,0,left
101,72,55,41,left
0,0,0,4,left
97,66,48,36,left
0,0,2,12,left
95,58,38,29,left
0,0,9,18,left
91,50,27,20,left
0,0,17,23,left
86,44,20,15,left
0,0,23,28,left
0,0,0,0,left
100,75,56,39,left
0,0,0,0,left
97,69,53,39,left
0,0,0,10,left
91,60,42,32,left
0,0,6,16,left
91,53,31,23,left
0,0,14,21,left
84,45,22,16,left
0,0,19,25,left
79,35,13,10,left
97,94,79,61,left
0,0,1,14,left
100,74,62,51,left
0,0,0,14,left
97,62,45,37,left
0,0,4,16,left
92,55,34,26,left
0,0,12,21,left
86,47,23,18,left
0,0,19,25,left
81,41,17,13,left
8,45,53,46,left
0,0,0,0,left
99,72,55,42,left
0,0,0,4,left
97,66,48,36,left
0,0,1,12,left
95,58,38,28,left
0,0,9,18,left
88,50,27,20,left
0,0,17,23,left
82,43,20,14,left
0,0,21,26,left
0,0,0,0,left
101,76,57,40,left
0,0,0,1,left
98,69,53,40,left
0,0,0,10,left
94,60,42,32,left
0,0,6,15,left
93,53,32,24,left
0,0,14,22,left
85,45,22,16,left
0,0,19,25,left
76,35,13,10,left
92,94,79,61,left
0,0,0,14,left
99,74,62,51,left
0,0,0,13,left
96,63,46,37,left
0,0,4,15,left
94,55,35,27,left
0,0,12,20,left
89,47,24,18,left
0,0,19,25,left
85,42,18,13,left
0,37,48,43,left
0,0,0,0,left
99,72,55,41,left
0,0,0,4,left
97,66,49,36,left
0,0,1,12,left
95,58,38,29,left
0,0,8,18,left
91,50,27,20,left
0,0,16,23,left
83,44,20,15,left
0,0,22,27,left
9,0,0,0,left
101,77,58,41,left
0,0,0,1,left
98,70,54,40,left
0,0,0,10,left
95,61,42,32,left
0,0,5,15,left
92,53,32,24,left
0,0,14,21,left
85,46,22,17,left
0,0,19,25,left
77,36,14,10,left
81,90,78,60,left
0,0,0,13,left
101,74,62,51,left
0,0,0,13,left
97,63,46,37,left
0,0,4,15,left
90,55,35,27,left
0,0,11,20,left
87,47,24,18,left
0,0,19,25,left
82,42,18,13,left
0,31,44,40,left
0,0,0,0,left
99,73,54,40,left
0,0,0,3,left
97,67,49,36,left
0,0,1,11,left
94,58,38,29,left
0,0,8,17,left
93,51,28,20,left
0,0,16,23,left
82,44,20,15,left
0,0,21,26,left
23,0,0,0,left
101,79,61,44,left
0,0,0,4,left
98,70,55,42,left
0,0,0,11,left
93,60,42,32,left
0,0,5,15,left
93,54,32,24,left
0,0,14,21,left
86,46,23,16,left
0,0,19,25,left
77,36,14,10,left
82,90,78,60,left
0,0,0,13,left
102,74,62,51,left
0,0,0,13,left
95,63,46,37,left
0,0,4,15,left
94,55,35,27,left
0,0,12,20,left
87,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,33,45,41,left
0,0,0,0,left
99,73,54,40,left
0,0,0,3,left
99,67,49,36,left
0,0,1,11,left
93,59,39,29,left
0,0,8,17,left
91,50,28,20,left
0,0,16,23,left
82,43,20,14,left
0,0,21,26,left
17,0,0,0,left
102,78,60,43,left
0,0,0,2,left
97,70,54,41,left
0,0,0,10,left
91,61,42,32,left
0,0,5,15,left
90,54,32,24,left
0,0,14,21,left
84,45,22,16,left
0,0,19,25,left
77,36,14,10,left
76,89,77,59,left
0,0,0,12,left
101,74,62,50,left
0,0,0,12,left
97,63,46,37,left
0,0,4,15,left
94,56,35,27,left
0,0,11,20,left
86,47,24,18,left
0,0,18,24,left
82,42,18,13,left
0,29,42,39,left
0,0,0,0,left
99,73,54,40,left
0,0,0,3,left
97,66,49,36,left
0,0,0,11,left
92,58,38,28,left
0,0,8,17,left
93,51,28,21,left
0,0,16,23,left
84,44,20,15,left
0,0,21,26,left
22,0,0,0,left
103,80,62,45,left
0,0,0,4,left
98,70,55,42,left
0,0,0,10,left
93,61,43,33,left
0,0,5,15,left
93,53,32,24,left
0,0,14,21,left
86,46,22,17,left
0,0,19,25,left
78,36,14,10,left
86,91,78,60,left
0,0,0,13,left
100,74,62,51,left
0,0,0,13,left
96,63,46,37,left
0,0,4,15,left
92,55,35,27,left
0,0,12,20,left
86,47,24,18,left
0,0,18,25,left
83,42,18,13,left
0,31,44,41,left
0,0,0,0,left
100,72,54,40,left
0,0,0,3,left
96,66,49,36,left
0,0,1,11,left
93,58,38,29,left
0,0,9,18,left
92,50,28,20,left
0,0,16,23,left
82,43,20,14,left
0,0,22,27,left
7,0,0,0,left
100,76,58,41,left
0,0,0,1,left
99,70,54,40,left
0,0,0,10,left
96,60,42,32,left
0,0,6,15,left
90,54,32,24,left
0,0,14,21,left
85,46,22,17,left
0,0,19,25,left
77,36,14,10,left
82,91,78,60,left
0,0,0,13,left
101,74,62,51,left
0,0,0,13,left
96,63,46,37,left
0,0,4,15,left
94,55,35,27,left
0,0,12,20,left
87,47,24,18,left
0,0,19,24,left
81,42,18,13,left
0,32,44,41,left
0,0,0,0,left
99,73,54,40,left
0,0,0,3,left
97,66,49,36,left
0,0,1,11,left
92,58,38,29,left
0,0,8,17,left
92,51,28,21,left
0,0,17,23,left
83,44,20,15,left
0,0,21,26,left
21,0,0,0,left
101,79,61,44,left
0,0,0,3,left
98,70,55,42,left
0,0,0,11,left
94,61,42,33,left
0,0,6,16,left
91,54,32,24,left
0,0,14,22,left
86,46,22,16,left
0,0,19,25,left
78,36,13,10,left
88,92,79,60,left
0,0,0,13,left
101,74,62,51,left
0,0,0,13,left
97,63,46,37,left
0,0,4,15,left
93,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,33,45,41,left
0,0,0,0,left
100,73,54,40,left
0,0,0,3,left
96,67,49,36,left
0,0,2,12,left
93,58,38,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,24,left
82,44,20,15,left
0,0,22,27,left
2,0,0,0,left
100,76,57,40,left
0,0,0,1,left
99,70,54,40,left
0,0,0,10,left
96,61,43,33,left
0,0,6,16,left
90,53,32,24,left
0,0,14,22,left
85,46,23,17,left
0,0,19,25,left
76,36,14,10,left
83,91,78,60,left
0,0,0,13,left
101,74,62,51,left
0,0,0,13,left
96,63,46,37,left
0,0,4,15,left
94,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
82,42,18,13,left
0,30,43,40,left
0,0,0,0,left
99,73,54,40,left
0,0,0,3,left
99,67,49,36,left
0,0,1,11,left
94,58,39,29,left
0,0,8,18,left
89,50,28,21,left
0,0,16,23,left
83,43,20,15,left
0,0,21,27,left
19,0,0,0,left
101,79,61,43,left
0,0,0,3,left
98,70,55,42,left
0,0,0,11,left
95,60,42,32,left
0,0,5,15,left
92,53,32,23,left
0,0,13,21,left
87,45,22,16,left
0,0,18,24,left
78,36,13,9,left
80,89,77,59,left
0,0,0,12,left
102,74,61,50,left
0,0,0,12,left
97,63,46,36,left
0,0,3,14,left
92,55,34,26,left
0,0,11,19,left
86,47,23,17,left
0,0,18,23,left
83,42,18,13,left
0,29,42,39,left
0,0,0,0,left
99,72,54,39,left
0,0,0,2,left
97,67,49,36,left
0,0,1,11,left
94,58,39,29,left
0,0,8,17,left
91,51,28,21,left
0,0,16,23,left
83,43,20,15,left
0,0,21,26,left
27,0,0,0,left
102,81,63,46,left
0,0,0,5,left
100,71,56,43,left
0,0,0,12,left
96,61,43,34,left
0,0,6,17,left
91,54,33,25,left
0,0,15,23,left
84,46,23,18,left
0,0,20,26,left
77,36,15,12,left
76,88,77,60,left
0,0,0,13,left
101,74,62,51,left
0,0,0,13,left
98,63,47,38,left
0,0,4,16,left
94,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,18,24,left
82,42,18,13,left
0,29,42,39,left
0,0,0,0,left
99,72,54,39,left
0,0,0,2,left
97,67,49,36,left
0,0,0,10,left
92,58,38,28,left
0,0,7,16,left
93,50,27,20,left
0,0,15,22,left
85,44,20,14,left
0,0,20,25,left
26,0,0,0,left
100,80,62,45,left
0,0,0,4,left
98,70,55,42,left
0,0,0,10,left
96,61,42,33,left
0,0,5,15,left
92,54,32,24,left
0,0,14,21,left
87,46,23,17,left
0,0,20,26,left
79,37,15,11,left
78,89,78,61,left
0,0,0,14,left
102,74,63,52,left
0,0,0,14,left
96,64,47,38,left
0,0,5,17,left
92,56,36,28,left
0,0,12,21,left
87,47,24,18,left
0,0,19,24,left
84,42,18,13,left
0,33,45,41,left
0,0,0,0,left
99,73,54,40,left
0,0,0,2,left
99,67,49,36,left
0,0,1,11,left
92,58,38,28,left
0,0,8,17,left
90,50,28,20,left
0,0,16,23,left
83,43,20,15,left
0,0,21,26,left
22,0,0,0,left
103,79,61,44,left
0,0,0,3,left
98,70,54,41,left
0,0,0,10,left
95,61,42,32,left
0,0,5,15,left
90,54,32,24,left
0,0,14,21,left
85,46,23,17,left
0,0,19,25,left
77,36,14,11,left
72,86,76,59,left
0,0,0,12,left
101,74,62,50,left
0,0,0,13,left
97,63,47,38,left
0,0,4,16,left
95,56,36,28,left
0,0,11,20,left
86,47,24,18,left
0,0,18,24,left
82,42,18,13,left
0,27,40,38,left
0,0,0,0,left
99,72,53,38,left
0,0,0,1,left
99,67,49,36,left
0,0,0,10,left
92,58,38,28,left
0,0,7,16,left
93,51,28,20,left
0,0,16,22,left
84,43,20,14,left
0,0,20,25,left
28,0,0,0,left
101,81,63,45,left
0,0,0,4,left
98,70,55,42,left
0,0,0,10,left
95,61,42,32,left
0,0,5,15,left
92,54,32,24,left
0,0,14,21,left
86,46,23,17,left
0,0,19,25,left
77,37,15,11,left
67,83,75,59,left
0,0,0,11,left
102,74,61,50,left
0,0,0,13,left
97,64,47,38,left
0,0,5,16,left
93,56,36,28,left
0,0,12,20,left
87,47,24,18,left
0,0,18,24,left
85,42,18,13,left
0,26,40,38,left
0,0,0,0,left
99,72,53,38,left
0,0,0,1,left
99,67,48,35,left
0,0,0,10,left
92,58,38,28,left
0,0,7,16,left
91,51,28,20,left
0,0,16,22,left
82,44,20,15,left
0,0,20,26,left
34,0,0,0,left
103,82,65,47,left
0,0,0,5,left
100,71,56,43,left
0,0,0,11,left
96,61,42,33,left
0,0,5,15,left
89,53,32,24,left
0,0,13,21,left
85,46,22,17,left
0,0,20,25,left
77,36,15,11,left
69,85,76,59,left
0,0,0,12,left
102,74,62,51,left
0,0,0,13,left
97,64,47,38,left
0,0,5,16,left
92,56,36,28,left
0,0,12,21,left
87,48,25,19,left
0,0,19,25,left
83,43,19,14,left
0,25,40,38,left
0,0,0,0,left
99,73,53,38,left
0,0,0,1,left
97,67,49,35,left
0,0,0,10,left
93,58,38,28,left
0,0,7,16,left
93,51,28,20,left
0,0,16,22,left
84,44,20,14,left
0,0,21,26,left
31,0,0,0,left
101,82,65,47,left
0,0,0,5,left
98,70,56,43,left
0,0,0,10,left
94,61,42,33,left
0,0,5,15,left
93,54,32,24,left
0,0,14,21,left
87,46,23,17,left
0,0,20,26,left
80,38,16,12,left
64,80,73,58,left
0,0,0,11,left
102,74,61,50,left
0,0,0,12,left
97,64,47,38,left
0,0,5,16,left
94,56,36,28,left
0,0,12,21,left
86,47,25,19,left
0,0,18,24,left
84,42,18,13,left
0,24,39,37,left
0,0,0,0,left
99,72,53,38,left
0,0,0,1,left
99,67,49,35,left
0,0,0,10,left
94,59,39,29,left
0,0,7,17,left
91,51,28,21,left
0,0,16,22,left
83,44,20,14,left
0,0,21,26,left
32,0,0,0,left
103,82,64,47,left
0,0,0,5,left
98,71,56,43,left
0,0,0,10,left
96,61,43,33,left
0,0,5,15,left
90,54,32,24,left
0,0,13,21,left
85,46,23,17,left
0,0,19,25,left
79,39,16,12,left
56,76,71,57,left
0,0,0,9,left
100,73,60,49,left
0,0,0,11,left
97,65,48,38,left
0,0,4,15,left
94,56,37,28,left
0,0,11,20,left
87,48,25,19,left
0,0,18,24,left
84,43,19,14,left
0,15,34,34,left
0,0,0,0,left
99,73,53,38,left
0,0,0,0,left
97,67,49,36,left
0,0,0,9,left
92,59,39,29,left
0,0,6,15,left
93,52,29,21,left
0,0,16,22,left
82,44,21,15,left
0,0,20,26,left
55,14,0,1,left
102,87,71,53,left
0,0,0,9,left
99,72,59,47,left
0,0,0,12,left
95,62,44,35,left
0,0,4,15,left
92,54,33,25,left
0,0,12,20,left
88,46,23,17,left
0,0,19,25,left
80,40,17,12,left
31,64,64,52,left
0,0,0,4,left
102,73,58,46,left
0,0,0,9,left
97,65,48,37,left
0,0,3,14,left
93,57,37,29,left
0,0,10,19,left
88,49,26,20,left
0,0,18,24,left
86,44,20,15,left
0,5,28,31,left
0,0,0,0,left
99,74,54,38,left
0,0,0,0,left
97,69,52,38,left
0,0,0,10,left
95,59,41,31,left
0,0,7,16,left
93,53,30,23,left
0,0,15,22,left
84,45,22,16,left
0,0,20,26,left
68,27,8,7,left
99,92,77,58,left
0,0,0,12,left
101,73,61,50,left
0,0,0,14,left
95,62,45,36,left
0,0,5,16,left
95,55,34,26,left
0,0,13,21,left
86,47,24,18,left
